"","sample.ID","seq.ID","abundance","fill_col"
"1687","AU18_1035","C1c",94,"C1c"
"1688","AU18_1075","C1b",94,"C1b"
"1689","AU18_0064","C3xf",94,"C3xf"
"1690","AU18_0163","1114496_C",94,"1114496_C"
"1691","AU18_1060","1147954_C",95,"1147954_C"
"1692","AU18_0111","1630588_C",95,"1630588_C"
"1693","AU18_0332","C3",95,"C3"
"1694","AU18_1038","C1",95,"C1"
"1695","AU18_0966","C1cb",95,"C1cb"
"1696","AU18_1026","C1w",95,"C1w"
"1697","AU18_0470","1646070_C",95,"1646070_C"
"1698","AU18_0100","1611788_C",96,"1611788_C"
"1699","AU18_0100","1645568_C",96,"1645568_C"
"1700","AU18_0254","1645568_C",96,"1645568_C"
"1701","AU18_0251","1148411_C",96,"1148411_C"
"1702","AU18_0068","C1by",96,"C1by"
"1703","AU18_0067","C3xf",96,"C3xf"
"1704","AU18_0170","14636_C",96,"14636_C"
"1705","AU18_0617","37253_C",97,"37253_C"
"1706","AU18_1143","2853_C",97,"2853_C"
"1707","AU18_0700","C1al",97,"C1al"
"1708","AU18_0288","54364_C",97,"54364_C"
"1709","AU18_neg12","C15",98,"C15"
"1710","AU18_0388","1147954_C",99,"1147954_C"
"1711","AU18_1172","37253_C",99,"37253_C"
"1712","AU18_0071","C3xe",99,"C3xe"
"1713","AU18_0068","C1gw",99,"C1gw"
"1714","AU18_0281","C42.2",99,"C42.2"
"1715","AU18_1040","1147954_C",100,"1147954_C"
"1716","AU18_1071","37253_C",100,"37253_C"
"1717","AU18_0311","C1ab",100,"C1ab"
"1718","AU18_0483","C1cv",100,"C1cv"
"1719","AU18_0251","1645678_C",101,"1645678_C"
"1720","AU18_0432","C22ah",101,"C22ah"
"1721","AU18_0737","C3",101,"C3"
"1722","AU18_1038","1611788_C",101,"1611788_C"
"1723","AU18_0908","37253_C",101,"37253_C"
"1724","AU18_0164","C3ih",101,"C3ih"
"1725","AU18_0069","1031429_C",101,"1031429_C"
"1726","AU18_0064","C3ih",101,"C3ih"
"1727","AU18_1026","C72k",101,"C72k"
"1728","AU18_0474","C1al",101,"C1al"
"1729","AU18_0970","C3",101,"C3"
"1730","AU18_0458","1645568_C",102,"1645568_C"
"1731","AU18_0589","1611788_C",102,"1611788_C"
"1732","AU18_0612","C22ai",102,"C22ai"
"1733","AU18_0592","1611788_C",102,"1611788_C"
"1734","AU18_1032","C22ai",102,"C22ai"
"1735","AU18_0165","1031429_C",102,"1031429_C"
"1736","AU18_0311","C3od",102,"C3od"
"1737","AU18_1058","92898_C",102,"92898_C"
"1738","AU18_0474","C3bm",102,"C3bm"
"1739","AU18_0961","1611788_C",103,"1611788_C"
"1740","AU18_0389","1645568_C",103,"1645568_C"
"1741","AU18_1083","1148411_C",103,"1148411_C"
"1742","AU18_0589","1645568_C",103,"1645568_C"
"1743","AU18_0967","C1",103,"C1"
"1744","AU18_0688","1645568_C",103,"1645568_C"
"1745","AU18_0590","1611788_C",103,"1611788_C"
"1746","AU18_0597","1611788_C",103,"1611788_C"
"1747","AU18_0311","1648847_C",103,"1648847_C"
"1748","AU18_0821","D2",103,"D2"
"1749","AU18_1125","D1d",103,"D1d"
"1750","AU18_0113","2778029_C",103,"2778029_C"
"1751","AU18_0747","D6",103,"D6"
"1752","AU18_0458","1611788_C",104,"1611788_C"
"1753","AU18_0389","1611788_C",104,"1611788_C"
"1754","AU18_0070","C1ab",104,"C1ab"
"1755","AU18_0470","1698762_C",104,"1698762_C"
"1756","AU18_1172","1680592_C",105,"1680592_C"
"1757","AU18_1031","1645568_C",106,"1645568_C"
"1758","AU18_0064","C1b",106,"C1b"
"1759","AU18_0311","C1by",106,"C1by"
"1760","AU18_1071","1147954_C",107,"1147954_C"
"1761","AU18_1032","C1b",107,"C1b"
"1762","AU18_0821","D1id",107,"D1id"
"1763","AU18_1122","D1d",107,"D1d"
"1764","AU18_1122","32528_D",107,"32528_D"
"1765","AU18_1078","2885738_C",107,"2885738_C"
"1766","AU18_0614","1148411_C",108,"1148411_C"
"1767","AU18_1083","1611788_C",108,"1611788_C"
"1768","AU18_0520","1148411_C",108,"1148411_C"
"1769","AU18_0165","90920_C",108,"90920_C"
"1770","AU18_1058","2853_C",108,"2853_C"
"1771","AU18_0072","40627_C",108,"40627_C"
"1772","AU18_1037","C72k",108,"C72k"
"1773","AU18_1083","1147954_C",109,"1147954_C"
"1774","AU18_1072","1618884_C",109,"1618884_C"
"1775","AU18_0463","C1gq",109,"C1gq"
"1776","AU18_1143","123623_C",110,"123623_C"
"1777","AU18_0456","C22ah",111,"C22ah"
"1778","AU18_1071","1148411_C",111,"1148411_C"
"1779","AU18_0254","1611788_C",111,"1611788_C"
"1780","AU18_0908","C22ah",111,"C22ah"
"1781","AU18_0165","C1ab",111,"C1ab"
"1782","AU18_0165","C120b",111,"C120b"
"1783","AU18_0068","107479_C",111,"107479_C"
"1784","AU18_0248","C3",111,"C3"
"1785","AU18_0583","1645568_C",112,"1645568_C"
"1786","AU18_0966","C1br",112,"C1br"
"1787","AU18_0170","2885732_C",112,"2885732_C"
"1788","AU18_0072","2426_C",112,"2426_C"
"1789","AU18_0359","1645568_C",113,"1645568_C"
"1790","AU18_0111","C22ah",113,"C22ah"
"1791","AU18_0248","1673_D",113,"1673_D"
"1792","AU18_0483","C3ju",113,"C3ju"
"1793","AU18_0063","54400_C",113,"54400_C"
"1794","AU18_0588","1147954_C",114,"1147954_C"
"1795","AU18_0162","1612135_C",114,"1612135_C"
"1796","AU18_0470","1626827_C",114,"1626827_C"
"1797","AU18_0388","1148411_C",115,"1148411_C"
"1798","AU18_0251","C21",115,"C21"
"1799","AU18_0688","1611788_C",115,"1611788_C"
"1800","AU18_1122","D1af",115,"D1af"
"1801","AU18_1035","37253_C",116,"37253_C"
"1802","AU18_0164","2783498_C",116,"2783498_C"
"1803","AU18_1060","1148411_C",117,"1148411_C"
"1804","AU18_0257","C1",117,"C1"
"1805","AU18_0599","C22ah",117,"C22ah"
"1806","AU18_1125","D10",117,"D10"
"1807","AU18_0700","C72k",117,"C72k"
"1808","AU18_0474","C50cg",117,"C50cg"
"1809","AU18_0747","1670629_C",117,"1670629_C"
"1810","AU18_1124","C22ah",118,"C22ah"
"1811","AU18_0824","C22ah",118,"C22ah"
"1812","AU18_1041","D1d",119,"D1d"
"1813","AU18_0632","C22ad",119,"C22ad"
"1814","AU18_0696","C22ah",120,"C22ah"
"1815","AU18_0596","C22ah",120,"C22ah"
"1816","AU18_0472","22134_C",120,"22134_C"
"1817","AU18_0062","40627_C",120,"40627_C"
"1818","AU18_1040","1645568_C",121,"1645568_C"
"1819","AU18_1071","1645568_C",121,"1645568_C"
"1820","AU18_0614","1645568_C",121,"1645568_C"
"1821","AU18_0251","1147954_C",121,"1147954_C"
"1822","AU18_0251","37253_C",121,"37253_C"
"1823","AU18_0702","C1",121,"C1"
"1824","AU18_1075","C22ah",121,"C22ah"
"1825","AU18_0170","C3ih",121,"C3ih"
"1826","AU18_0970","C1al",121,"C1al"
"1827","AU18_0469","C22ad",121,"C22ad"
"1828","AU18_0460","C22ah",122,"C22ah"
"1829","AU18_0967","C22ah",122,"C22ah"
"1830","AU18_1172","C1c",122,"C1c"
"1831","AU18_0962","123623_C",122,"123623_C"
"1832","AU18_0700","C42.2",122,"C42.2"
"1833","AU18_0319","37253_C",122,"37253_C"
"1834","AU18_0388","1611788_C",123,"1611788_C"
"1835","AU18_1129","C22ah",123,"C22ah"
"1836","AU18_0688","C1",123,"C1"
"1837","AU18_0070","C1by",123,"C1by"
"1838","AU18_0483","C1w",123,"C1w"
"1839","AU18_0388","1645568_C",124,"1645568_C"
"1840","AU18_0700","C22",124,"C22"
"1841","AU18_1138","37253_C",125,"37253_C"
"1842","AU18_0742","C22ah",125,"C22ah"
"1843","AU18_1039","C22ah",125,"C22ah"
"1844","AU18_0469","1698762_C",125,"1698762_C"
"1845","AU18_0583","1148411_C",126,"1148411_C"
"1846","AU18_1126","2885790_C",126,"2885790_C"
"1847","AU18_0588","1611788_C",126,"1611788_C"
"1848","AU18_0520","C22ah",126,"C22ah"
"1849","AU18_1032","C22ad",126,"C22ad"
"1850","AU18_0962","2853_C",126,"2853_C"
"1851","AU18_0474","C42.2",126,"C42.2"
"1852","AU18_0359","1611788_C",127,"1611788_C"
"1853","AU18_1138","1630543_C",127,"1630543_C"
"1854","AU18_1138","1645678_C",127,"1645678_C"
"1855","AU18_0069","C1by",127,"C1by"
"1856","AU18_0748","D2.2",128,"D2.2"
"1857","AU18_0748","D4k",129,"D4k"
"1858","AU18_0063","1398203_C",129,"1398203_C"
"1859","AU18_1071","1611788_C",130,"1611788_C"
"1860","AU18_1123","1645568_C",130,"1645568_C"
"1861","AU18_0070","278761_C",130,"278761_C"
"1862","AU18_1040","1611788_C",131,"1611788_C"
"1863","AU18_1083","1645568_C",131,"1645568_C"
"1864","AU18_0468","D10",131,"D10"
"1865","AU18_0248","172931_D",131,"172931_D"
"1866","AU18_0966","C1cv",131,"C1cv"
"1867","AU18_0387","C1gy",131,"C1gy"
"1868","AU18_0583","1611788_C",132,"1611788_C"
"1869","AU18_0067","C3xe",132,"C3xe"
"1870","AU18_0463","C1cb",132,"C1cb"
"1871","AU18_0112","C3xd",133,"C3xd"
"1872","AU18_0587","1645568_C",134,"1645568_C"
"1873","AU18_0311","C3ih",134,"C3ih"
"1874","AU18_1078","123623_C",134,"123623_C"
"1875","AU18_0520","1611788_C",135,"1611788_C"
"1876","AU18_1079","C22ah",135,"C22ah"
"1877","AU18_0587","1611788_C",136,"1611788_C"
"1878","AU18_0910","1611788_C",136,"1611788_C"
"1879","AU18_0387","C3wo",136,"C3wo"
"1880","AU18_0164","107479_C",137,"107479_C"
"1881","AU18_1010","C22ad",138,"C22ad"
"1882","AU18_1125","C22ah",138,"C22ah"
"1883","AU18_0164","C42.2",139,"C42.2"
"1884","AU18_1143","90777_C",139,"90777_C"
"1885","AU18_0319","1670723_C",139,"1670723_C"
"1886","AU18_1126","1670421_C",140,"1670421_C"
"1887","AU18_0695","C22ai",140,"C22ai"
"1888","AU18_0071","C3xf",140,"C3xf"
"1889","AU18_1122","D4ae",140,"D4ae"
"1890","AU18_0614","1147954_C",141,"1147954_C"
"1891","AU18_0332","C22ad",142,"C22ad"
"1892","AU18_0692","1611788_C",142,"1611788_C"
"1893","AU18_0068","C1b",142,"C1b"
"1894","AU18_0072","C1",142,"C1"
"1895","AU18_0692","1680592_C",143,"1680592_C"
"1896","AU18_1034","C72k",143,"C72k"
"1897","AU18_1111","C22ai",144,"C22ai"
"1898","AU18_1037","C22ad",144,"C22ad"
"1899","AU18_0615","1611788_C",145,"1611788_C"
"1900","AU18_1126","1611788_C",146,"1611788_C"
"1901","AU18_1037","C22ai",147,"C22ai"
"1902","AU18_1138","1612485_C",148,"1612485_C"
"1903","AU18_1060","1645568_C",148,"1645568_C"
"1904","AU18_1072","C1c",148,"C1c"
"1905","AU18_0483","C3",149,"C3"
"1906","AU18_1123","1626350_C",150,"1626350_C"
"1907","AU18_0692","1630681_C",150,"1630681_C"
"1908","AU18_1060","1611788_C",152,"1611788_C"
"1909","AU18_1033","C22ai",152,"C22ai"
"1910","AU18_0062","C3an",152,"C3an"
"1911","AU18_0599","D2.2",153,"D2.2"
"1912","AU18_1075","37253_C",153,"37253_C"
"1913","AU18_0069","C1gw",153,"C1gw"
"1914","AU18_1078","2853_C",153,"2853_C"
"1915","AU18_0248","D10",155,"D10"
"1916","AU18_0686","C22ah",156,"C22ah"
"1917","AU18_0908","C1b",156,"C1b"
"1918","AU18_0248","D4ae",156,"D4ae"
"1919","AU18_0970","C72k",156,"C72k"
"1920","AU18_0469","1626827_C",156,"1626827_C"
"1921","AU18_0597","C3n",157,"C3n"
"1922","AU18_0288","40627_C",157,"40627_C"
"1923","AU18_0163","C3hi",157,"C3hi"
"1924","AU18_1037","C1b",157,"C1b"
"1925","AU18_1033","C22ad",158,"C22ad"
"1926","AU18_0482","C22ah",159,"C22ah"
"1927","AU18_0895","D6",159,"D6"
"1928","AU18_0962","90777_C",159,"90777_C"
"1929","AU18_0747","1646070_C",159,"1646070_C"
"1930","AU18_1121","D1d",159,"D1d"
"1931","AU18_0964","C22ah",160,"C22ah"
"1932","AU18_0617","C22ah",160,"C22ah"
"1933","AU18_1058","90777_C",160,"90777_C"
"1934","AU18_0069","C3ih",161,"C3ih"
"1935","AU18_0237","C3xe",161,"C3xe"
"1936","AU18_0062","C42.2",161,"C42.2"
"1937","AU18_0748","D1ej",162,"D1ej"
"1938","AU18_1034","C1b",163,"C1b"
"1939","AU18_0112","C45k",163,"C45k"
"1940","AU18_0483","C72k",164,"C72k"
"1941","AU18_0747","1669316_C",164,"1669316_C"
"1942","AU18_0062","C3.12",164,"C3.12"
"1943","AU18_0070","C1gw",165,"C1gw"
"1944","AU18_0685","C22ah",166,"C22ah"
"1945","AU18_0485","C3",166,"C3"
"1946","AU18_0071","C42.2",166,"C42.2"
"1947","AU18_0288","1398203_C",167,"1398203_C"
"1948","AU18_0586","C50f",167,"C50f"
"1949","AU18_0248","D6c",168,"D6c"
"1950","AU18_1026","C42.2",168,"C42.2"
"1951","AU18_0747","D1",168,"D1"
"1952","AU18_0614","1611788_C",169,"1611788_C"
"1953","AU18_0311","C1b",169,"C1b"
"1954","AU18_0162","2885788_C",169,"2885788_C"
"1955","AU18_0387","44745_C",169,"44745_C"
"1956","AU18_0251","1611788_C",170,"1611788_C"
"1957","AU18_0695","C22ah",170,"C22ah"
"1958","AU18_0165","1026568_C",170,"1026568_C"
"1959","AU18_0965","1073761_C",170,"1073761_C"
"1960","AU18_0331","C22ah",171,"C22ah"
"1961","AU18_1123","1147954_C",171,"1147954_C"
"1962","AU18_0220","D1d",171,"D1d"
"1963","AU18_0463","C1br",172,"C1br"
"1964","AU18_0824","1611788_C",173,"1611788_C"
"1965","AU18_0632","C3vb",173,"C3vb"
"1966","AU18_0112","C1b",173,"C1b"
"1967","AU18_0063","40627_C",175,"40627_C"
"1968","AU18_0463","C1bh",175,"C1bh"
"1969","AU18_0963","C22ah",176,"C22ah"
"1970","AU18_0387","19548_C",176,"19548_C"
"1971","AU18_0459","C22ah",178,"C22ah"
"1972","AU18_0592","C22ah",178,"C22ah"
"1973","AU18_0070","107479_C",179,"107479_C"
"1974","AU18_0067","C42.2",179,"C42.2"
"1975","AU18_0288","2426_C",179,"2426_C"
"1976","AU18_0586","C1c",182,"C1c"
"1977","AU18_1123","1612485_C",183,"1612485_C"
"1978","AU18_1172","C22ah",183,"C22ah"
"1979","AU18_0288","C3an",183,"C3an"
"1980","AU18_0165","278761_C",184,"278761_C"
"1981","AU18_0165","766366_C",184,"766366_C"
"1982","AU18_0463","C3.2",185,"C3.2"
"1983","AU18_0744","C3",186,"C3"
"1984","AU18_0744","C22ad",187,"C22ad"
"1985","AU18_1122","D10",187,"D10"
"1986","AU18_0162","C3ih",187,"C3ih"
"1987","AU18_0895","D4",188,"D4"
"1988","AU18_0612","C22ah",189,"C22ah"
"1989","AU18_0387","47106_C",189,"47106_C"
"1990","AU18_1072","C1b",191,"C1b"
"1991","AU18_0319","1646070_C",191,"1646070_C"
"1992","AU18_1123","1148411_C",192,"1148411_C"
"1993","AU18_0597","C22ah",192,"C22ah"
"1994","AU18_0162","C3",192,"C3"
"1995","AU18_0387","C1b",192,"C1b"
"1996","AU18_0688","C22ah",193,"C22ah"
"1997","AU18_1122","D6c",194,"D6c"
"1998","AU18_0068","C3ih",195,"C3ih"
"1999","AU18_0165","C1by",196,"C1by"
"2000","AU18_0220","D4",196,"D4"
"2001","AU18_0469","1680592_C",196,"1680592_C"
"2002","AU18_0470","1680592_C",196,"1680592_C"
"2003","AU18_0586","C50cg",197,"C50cg"
"2004","AU18_1126","C22ah",199,"C22ah"
"2005","AU18_0237","C42.2",199,"C42.2"
"2006","AU18_0288","C21",201,"C21"
"2007","AU18_1081","C22ah",203,"C22ah"
"2008","AU18_0876","C3",203,"C3"
"2009","AU18_0821","D2.2",204,"D2.2"
"2010","AU18_0588","1645568_C",206,"1645568_C"
"2011","AU18_0908","C1c",206,"C1c"
"2012","AU18_0248","C22",207,"C22"
"2013","AU18_0483","C42.2",207,"C42.2"
"2014","AU18_1038","C22ah",208,"C22ah"
"2015","AU18_0895","C22ad",208,"C22ad"
"2016","AU18_0468","C1",208,"C1"
"2017","AU18_0254","C22ah",212,"C22ah"
"2018","AU18_0251","1645568_C",212,"1645568_C"
"2019","AU18_0590","C22ah",212,"C22ah"
"2020","AU18_0071","C1",212,"C1"
"2021","AU18_0821","D4k",213,"D4k"
"2022","AU18_0100","C22ah",214,"C22ah"
"2023","AU18_1078","90777_C",214,"90777_C"
"2024","AU18_0458","C22ah",216,"C22ah"
"2025","AU18_0592","C1",216,"C1"
"2026","AU18_0064","C42.2",216,"C42.2"
"2027","AU18_0615","C22ah",218,"C22ah"
"2028","AU18_1041","D6",218,"D6"
"2029","AU18_1031","C22ah",220,"C22ah"
"2030","AU18_1041","D4",221,"D4"
"2031","AU18_0586","C3bm",221,"C3bm"
"2032","AU18_1072","C22ah",222,"C22ah"
"2033","AU18_0908","C22ai",223,"C22ai"
"2034","AU18_0072","2778029_C",223,"2778029_C"
"2035","AU18_0685","C3",225,"C3"
"2036","AU18_0589","C22ah",226,"C22ah"
"2037","AU18_0281","C1",227,"C1"
"2038","AU18_1033","C1c",228,"C1c"
"2039","AU18_0068","C3xf",228,"C3xf"
"2040","AU18_0700","C3",229,"C3"
"2041","AU18_0614","C22ah",230,"C22ah"
"2042","AU18_1123","C22ah",230,"C22ah"
"2043","AU18_0062","2778029_C",230,"2778029_C"
"2044","AU18_1126","1630681_C",231,"1630681_C"
"2045","AU18_0072","C21",231,"C21"
"2046","AU18_0745","C22ai",233,"C22ai"
"2047","AU18_0463","22134_C",233,"22134_C"
"2048","AU18_0470","C50f",233,"C50f"
"2049","AU18_0389","C22ah",234,"C22ah"
"2050","AU18_1072","37253_C",234,"37253_C"
"2051","AU18_0359","C22ah",235,"C22ah"
"2052","AU18_1039","C1",237,"C1"
"2053","AU18_1071","C22ah",240,"C22ah"
"2054","AU18_1075","C1c",240,"C1c"
"2055","AU18_0632","C3be",240,"C3be"
"2056","AU18_0165","C1gw",243,"C1gw"
"2057","AU18_0062","C21",247,"C21"
"2058","AU18_0069","C1b",248,"C1b"
"2059","AU18_0387","C1dy",248,"C1dy"
"2060","AU18_0162","262320_C",249,"262320_C"
"2061","AU18_0910","C22ah",250,"C22ah"
"2062","AU18_0599","D6",250,"D6"
"2063","AU18_0070","C1b",252,"C1b"
"2064","AU18_1083","C22ah",254,"C22ah"
"2065","AU18_0700","C1b",259,"C1b"
"2066","AU18_0747","2784604_C",259,"2784604_C"
"2067","AU18_0463","C50f",259,"C50f"
"2068","AU18_0961","C22ah",260,"C22ah"
"2069","AU18_0256","C3",260,"C3"
"2070","AU18_0468","D4",260,"D4"
"2071","AU18_0583","C22ah",261,"C22ah"
"2072","AU18_0388","C22ah",262,"C22ah"
"2073","AU18_0108","C3",262,"C3"
"2074","AU18_0063","2778029_C",262,"2778029_C"
"2075","AU18_1040","C22ah",265,"C22ah"
"2076","AU18_0164","2286672_C",265,"2286672_C"
"2077","AU18_0457","C3",269,"C3"
"2078","AU18_0632","C22",270,"C22"
"2079","AU18_0332","C22",271,"C22"
"2080","AU18_1010","C3",271,"C3"
"2081","AU18_0111","1646063_C",272,"1646063_C"
"2082","AU18_1033","C22",272,"C22"
"2083","AU18_0965","C50f",272,"C50f"
"2084","AU18_0895","C3",274,"C3"
"2085","AU18_0748","C22ad",276,"C22ad"
"2086","AU18_1033","C3",279,"C3"
"2087","AU18_1138","1148411_C",280,"1148411_C"
"2088","AU18_1037","C22",280,"C22"
"2089","AU18_0970","C1b",282,"C1b"
"2090","AU18_1041","C3",283,"C3"
"2091","AU18_0586","C3",283,"C3"
"2092","AU18_0821","D1ej",284,"D1ej"
"2093","AU18_0070","C3xf",285,"C3xf"
"2094","AU18_0064","C3xe",289,"C3xe"
"2095","AU18_0474","C1b",290,"C1b"
"2096","AU18_1035","C22ai",294,"C22ai"
"2097","AU18_0237","C1",300,"C1"
"2098","AU18_0587","C22ah",302,"C22ah"
"2099","AU18_0966","C42.2",303,"C42.2"
"2100","AU18_1060","C22ah",306,"C22ah"
"2101","AU18_0599","D1",307,"D1"
"2102","AU18_0586","C1",307,"C1"
"2103","AU18_0485","C22ad",308,"C22ad"
"2104","AU18_1123","1611788_C",309,"1611788_C"
"2105","AU18_0164","C1",314,"C1"
"2106","AU18_1122","C3co",314,"C3co"
"2107","AU18_0474","C50b",314,"C50b"
"2108","AU18_1138","1147954_C",315,"1147954_C"
"2109","AU18_1010","D1",316,"D1"
"2110","AU18_1037","C3",316,"C3"
"2111","AU18_0470","C22ad",319,"C22ad"
"2112","AU18_1032","C22",320,"C22"
"2113","AU18_0474","C3",322,"C3"
"2114","AU18_0062","C1",322,"C1"
"2115","AU18_0737","C22ad",323,"C22ad"
"2116","AU18_0744","D6",323,"D6"
"2117","AU18_1138","1611788_C",333,"1611788_C"
"2118","AU18_1172","C22ai",338,"C22ai"
"2119","AU18_1032","C3",339,"C3"
"2120","AU18_0965","C1c",339,"C1c"
"2121","AU18_0067","C1",341,"C1"
"2122","AU18_0063","C21",342,"C21"
"2123","AU18_0070","C3ih",344,"C3ih"
"2124","AU18_0311","C3",345,"C3"
"2125","AU18_1026","C1b",345,"C1b"
"2126","AU18_1129","C3",346,"C3"
"2127","AU18_1121","D4",347,"D4"
"2128","AU18_1032","C1c",353,"C1c"
"2129","AU18_0472","C50f",353,"C50f"
"2130","AU18_0281","C3",353,"C3"
"2131","AU18_0470","1645787_C",354,"1645787_C"
"2132","AU18_0165","107479_C",357,"107479_C"
"2133","AU18_0432","C3",361,"C3"
"2134","AU18_0876","D6",361,"D6"
"2135","AU18_0463","C42.2",361,"C42.2"
"2136","AU18_0332","D1",365,"D1"
"2137","AU18_0248","25757_D",366,"25757_D"
"2138","AU18_0696","C3",372,"C3"
"2139","AU18_0742","C3",372,"C3"
"2140","AU18_0965","C3",373,"C3"
"2141","AU18_1138","1645568_C",374,"1645568_C"
"2142","AU18_0311","107479_C",377,"107479_C"
"2143","AU18_0469","C22",377,"C22"
"2144","AU18_0311","C22ad",381,"C22ad"
"2145","AU18_0288","2778029_C",383,"2778029_C"
"2146","AU18_0876","D4",386,"D4"
"2147","AU18_0895","D1",387,"D1"
"2148","AU18_0472","C1c",387,"C1c"
"2149","AU18_0251","C22ah",388,"C22ah"
"2150","AU18_0588","C22ah",389,"C22ah"
"2151","AU18_0615","C3",398,"C3"
"2152","AU18_0165","C3ih",399,"C3ih"
"2153","AU18_0260","C3",400,"C3"
"2154","AU18_0472","C50cg",408,"C50cg"
"2155","AU18_0220","D6",410,"D6"
"2156","AU18_1010","C22",416,"C22"
"2157","AU18_1034","C1c",419,"C1c"
"2158","AU18_1037","C1c",421,"C1c"
"2159","AU18_0470","C3bm",422,"C3bm"
"2160","AU18_0702","C3",425,"C3"
"2161","AU18_1121","D6",428,"D6"
"2162","AU18_0612","C1",433,"C1"
"2163","AU18_0111","C3",434,"C3"
"2164","AU18_0965","C3bm",440,"C3bm"
"2165","AU18_0459","C3",445,"C3"
"2166","AU18_1111","C3",445,"C3"
"2167","AU18_1125","D4",446,"D4"
"2168","AU18_0463","C50cg",449,"C50cg"
"2169","AU18_0387","C1by",452,"C1by"
"2170","AU18_0163","C1",453,"C1"
"2171","AU18_0170","C1",454,"C1"
"2172","AU18_1125","C3",455,"C3"
"2173","AU18_0064","C1",458,"C1"
"2174","AU18_0586","C50b",458,"C50b"
"2175","AU18_0747","2785985_C",459,"2785985_C"
"2176","AU18_1121","C3",459,"C3"
"2177","AU18_0472","C3bm",463,"C3bm"
"2178","AU18_0747","C3",464,"C3"
"2179","AU18_0469","1645787_C",464,"1645787_C"
"2180","AU18_0248","D1d",468,"D1d"
"2181","AU18_1026","C1c",470,"C1c"
"2182","AU18_0460","C3",471,"C3"
"2183","AU18_1121","C22ad",475,"C22ad"
"2184","AU18_0463","C1c",477,"C1c"
"2185","AU18_1079","C3",479,"C3"
"2186","AU18_0068","C42.2",487,"C42.2"
"2187","AU18_1125","D6",498,"D6"
"2188","AU18_0966","C1b",500,"C1b"
"2189","AU18_0456","C3",501,"C3"
"2190","AU18_0744","D4",503,"D4"
"2191","AU18_0745","C3",504,"C3"
"2192","AU18_0966","C1c",506,"C1c"
"2193","AU18_0068","C3xe",507,"C3xe"
"2194","AU18_0311","C42.2",507,"C42.2"
"2195","AU18_1075","C22ai",512,"C22ai"
"2196","AU18_0483","C1b",512,"C1b"
"2197","AU18_0688","C3",513,"C3"
"2198","AU18_0965","C50cg",514,"C50cg"
"2199","AU18_0469","C50f",521,"C50f"
"2200","AU18_0583","C3",523,"C3"
"2201","AU18_0165","C1b",523,"C1b"
"2202","AU18_0108","C22ad",525,"C22ad"
"2203","AU18_0590","C1",527,"C1"
"2204","AU18_0463","C3bm",529,"C3bm"
"2205","AU18_0474","C1c",531,"C1c"
"2206","AU18_0113","C3",532,"C3"
"2207","AU18_1031","C3",538,"C3"
"2208","AU18_0483","C1c",539,"C1c"
"2209","AU18_0248","1646063_C",541,"1646063_C"
"2210","AU18_0463","C1b",552,"C1b"
"2211","AU18_0457","C22",553,"C22"
"2212","AU18_0257","C3",553,"C3"
"2213","AU18_0432","C22ad",556,"C22ad"
"2214","AU18_0695","C3",558,"C3"
"2215","AU18_0599","C3",563,"C3"
"2216","AU18_0965","C1",564,"C1"
"2217","AU18_0387","C1ab",564,"C1ab"
"2218","AU18_0485","C22",566,"C22"
"2219","AU18_0458","C3",569,"C3"
"2220","AU18_1129","C22ad",571,"C22ad"
"2221","AU18_0248","D4",575,"D4"
"2222","AU18_0482","C3",578,"C3"
"2223","AU18_0696","C22ad",584,"C22ad"
"2224","AU18_0070","C3xe",585,"C3xe"
"2225","AU18_0632","C3",590,"C3"
"2226","AU18_0256","C22ad",591,"C22ad"
"2227","AU18_0311","C22",592,"C22"
"2228","AU18_0162","1055322_C",595,"1055322_C"
"2229","AU18_1111","C22ad",597,"C22ad"
"2230","AU18_1041","C22ad",598,"C22ad"
"2231","AU18_0964","C3",599,"C3"
"2232","AU18_0260","C22ad",599,"C22ad"
"2233","AU18_1072","C22ai",599,"C22ai"
"2234","AU18_1124","C22ad",605,"C22ad"
"2235","AU18_0387","C1gw",606,"C1gw"
"2236","AU18_1038","C3",612,"C3"
"2237","AU18_0472","C3",613,"C3"
"2238","AU18_1039","C3",617,"C3"
"2239","AU18_0281","C22ad",619,"C22ad"
"2240","AU18_0468","D6",622,"D6"
"2241","AU18_0472","C1",635,"C1"
"2242","AU18_0319","C3",636,"C3"
"2243","AU18_0100","C3",638,"C3"
"2244","AU18_0612","C3",638,"C3"
"2245","AU18_0876","C22ad",638,"C22ad"
"2246","AU18_0163","C1ns",638,"C1ns"
"2247","AU18_0163","C3",640,"C3"
"2248","AU18_1122","D4",647,"D4"
"2249","AU18_0170","C1ns",649,"C1ns"
"2250","AU18_0615","C22ad",651,"C22ad"
"2251","AU18_0388","C3",654,"C3"
"2252","AU18_1035","C22ad",654,"C22ad"
"2253","AU18_0065","C3",656,"C3"
"2254","AU18_0700","C1c",662,"C1c"
"2255","AU18_0686","C22ad",664,"C22ad"
"2256","AU18_0737","C22",666,"C22"
"2257","AU18_0692","C22ad",672,"C22ad"
"2258","AU18_0967","C3",681,"C3"
"2259","AU18_0112","C42.2",682,"C42.2"
"2260","AU18_0456","C22ad",688,"C22ad"
"2261","AU18_0470","C3",690,"C3"
"2262","AU18_0748","D6",694,"D6"
"2263","AU18_1143","C3co",701,"C3co"
"2264","AU18_0469","C3bm",706,"C3bm"
