"","sample.ID","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col","sample_uid","host_genus","host_species","collection_longitude","collection_latitude","facet_column"
"192","AU18_0352","C1w",6,49,921,0.0532030401737242,"C1w","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"193","AU18_0352","1183302_C",6,55,921,0.0597176981541802,"1183302_C","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"194","AU18_0352","2885753_C",6,61,921,0.0662323561346363,"2885753_C","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"195","AU18_0352","95341_C",6,67,921,0.0727470141150923,"95341_C","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"196","AU18_0352","2885763_C",6,73,921,0.0792616720955483,"2885763_C","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"197","AU18_0352","15923_C",6,79,921,0.0857763300760043,"15923_C","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"198","AU18_0743","C3",6,15,115,0.130434782608696,"C3","158801","Turbinaria","Turbinaria_patula",151.929,-23.43327,"a"
"199","AU18_0243","C1ab",6,11,101,0.108910891089109,"C1ab","158736","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"200","AU18_0219","D1d",6,16,186,0.0860215053763441,"D1d","158729","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"201","AU18_0332","2282560_C",7,60,1159,0.0517687661777394,"2282560_C","158750","Turbinaria","Turbinaria_patula",153.55168,-27.39137,"a"
"202","AU18_0332","D1r",7,67,1159,0.0578084555651424,"D1r","158750","Turbinaria","Turbinaria_patula",153.55168,-27.39137,"a"
"203","AU18_0485","1148411_C",7,39,1322,0.029500756429652,"1148411_C","158772","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"204","AU18_0485","C8a",7,46,1322,0.0347957639939486,"C8a","158772","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"205","AU18_0485","C42e",7,53,1322,0.0400907715582451,"C42e","158772","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"206","AU18_0895","D17j",7,20,3075,0.00650406504065041,"D17j","158809","Turbinaria","Turbinaria_mesenterina",152.71016,-24.11193,"a"
"207","AU18_0876","D17l",7,7,4819,0.0014525835235526,"D17l","158808","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"208","AU18_1010","1170996_D",7,44,2567,0.0171406310868718,"1170996_D","158821","Turbinaria","Turbinaria_sp.",151.74225,-24.02064,"a"
"209","AU18_0071","766366_C",7,45,1009,0.0445986124876115,"766366_C","158710","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"210","AU18_0071","C3mk",7,52,1009,0.0515361744301288,"C3mk","158710","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"211","AU18_0064","2783481_C",7,7,1753,0.00399315459212778,"2783481_C","158704","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"212","AU18_0064","91281_C",7,14,1753,0.00798630918425556,"91281_C","158704","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"213","AU18_0067","2885766_C",7,40,1291,0.0309837335398916,"2885766_C","158706","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"214","AU18_0067","2786470_C",7,47,1291,0.0364058869093726,"2786470_C","158706","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"215","AU18_0748","C1n",7,39,5331,0.00731570061902082,"C1n","158805","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"216","AU18_0744","24193_C",7,19,3954,0.00480526049570056,"24193_C","158802","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"217","AU18_0468","C22",7,43,6629,0.0064866495700709,"C22","158764","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"218","AU18_0468","C72k",7,50,6629,0.00754261577915221,"C72k","158764","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"219","AU18_0065","C3ed",7,45,1050,0.0428571428571429,"C3ed","158705","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"220","AU18_0232","1398203_C",7,18,472,0.038135593220339,"1398203_C","158731","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"221","AU18_0232","2885769_C",7,25,472,0.0529661016949153,"2885769_C","158731","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"222","AU18_0113","C22",7,21,1139,0.0184372256365233,"C22","158718","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"223","AU18_0234","2885736_C",7,21,802,0.0261845386533666,"2885736_C","158732","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"224","AU18_0747","7488_D",7,25,8322,0.00300408555635664,"7488_D","158804","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"225","AU18_0115","D6c",7,17,304,0.055921052631579,"D6c","158720","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"226","AU18_0115","172931_D",7,24,304,0.0789473684210526,"172931_D","158720","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"227","AU18_0242","1645568_C",7,46,979,0.0469867211440245,"1645568_C","158735","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"228","AU18_0242","C1by",7,53,979,0.0541368743615935,"C1by","158735","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"229","AU18_0242","2885786_C",7,60,979,0.0612870275791624,"2885786_C","158735","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"230","AU18_0390","C42a",7,97,760,0.127631578947368,"C42a","158756","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"231","AU18_neg12","C42ea",7,99,1256,0.0788216560509554,"C42ea","158855","NoData","NoData",999,999,"a"
"232","AU18_neg12","C1ef",7,106,1256,0.0843949044585987,"C1ef","158855","NoData","NoData",999,999,"a"
"233","AU18_neg12","C15ed",7,113,1256,0.089968152866242,"C15ed","158855","NoData","NoData",999,999,"a"
"234","AU18_neg12","C116t",7,120,1256,0.0955414012738854,"C116t","158855","NoData","NoData",999,999,"a"
"235","AU18_neg12","2885782_C",7,127,1256,0.101114649681529,"2885782_C","158855","NoData","NoData",999,999,"a"
"236","AU18_neg12","2239592_C",7,134,1256,0.106687898089172,"2239592_C","158855","NoData","NoData",999,999,"a"
"237","AU18_neg12","2230021_C",7,141,1256,0.112261146496815,"2230021_C","158855","NoData","NoData",999,999,"a"
"238","AU18_0352","C42ao",7,86,921,0.0933767643865364,"C42ao","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"239","AU18_0743","1630681_C",7,22,115,0.191304347826087,"1630681_C","158801","Turbinaria","Turbinaria_patula",151.929,-23.43327,"a"
"240","AU18_0743","C1jx",7,29,115,0.252173913043478,"C1jx","158801","Turbinaria","Turbinaria_patula",151.929,-23.43327,"a"
"241","AU18_0241","C22ad",7,7,14,0.5,"C22ad","158734","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"242","AU18_0241","1646063_C",7,14,14,1,"1646063_C","158734","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"243","AU18_0087","C21",7,29,136,0.213235294117647,"C21","158713","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"244","AU18_0087","2778029_C",7,36,136,0.264705882352941,"2778029_C","158713","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"245","AU18_0457","C21",8,8,1798,0.00444938820912125,"C21","158759","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"246","AU18_1128","1611788_C",8,26,470,0.0553191489361702,"1611788_C","158849","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"247","AU18_0737","1611789_C",8,24,1264,0.0189873417721519,"1611789_C","158799","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"248","AU18_1129","D17d",8,8,3086,0.00259235255994815,"D17d","158850","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"249","AU18_0332","37253_C",8,75,1159,0.0647109577221743,"37253_C","158750","Turbinaria","Turbinaria_patula",153.55168,-27.39137,"a"
"250","AU18_0332","D6c",8,83,1159,0.0716134598792062,"D6c","158750","Turbinaria","Turbinaria_patula",153.55168,-27.39137,"a"
"251","AU18_0332","D17e",8,91,1159,0.0785159620362381,"D17e","158750","Turbinaria","Turbinaria_patula",153.55168,-27.39137,"a"
"252","AU18_0108","2174376_C",8,8,2128,0.0037593984962406,"2174376_C","158715","Turbinaria","Turbinaria_patula",153.38793,-29.92353,"a"
"253","AU18_0108","21025_C",8,16,2128,0.0075187969924812,"21025_C","158715","Turbinaria","Turbinaria_patula",153.38793,-29.92353,"a"
"254","AU18_0824","D1ej",8,19,6625,0.00286792452830189,"D1ej","158807","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"255","AU18_0824","10616_D",8,27,6625,0.00407547169811321,"10616_D","158807","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"256","AU18_0485","1626916_C",8,61,1322,0.046142208774584,"1626916_C","158772","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"257","AU18_0485","2174376_C",8,69,1322,0.0521936459909228,"2174376_C","158772","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"258","AU18_0895","1658362_C",8,28,3075,0.00910569105691057,"1658362_C","158809","Turbinaria","Turbinaria_mesenterina",152.71016,-24.11193,"a"
"259","AU18_0876","D17c",8,15,4819,0.0031126789790413,"D17c","158808","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"260","AU18_1010","C1cb",8,52,2567,0.0202571094663031,"C1cb","158821","Turbinaria","Turbinaria_sp.",151.74225,-24.02064,"a"
"261","AU18_1010","1626302_C",8,60,2567,0.0233735878457343,"1626302_C","158821","Turbinaria","Turbinaria_sp.",151.74225,-24.02064,"a"
"262","AU18_1010","1670248_C",8,68,2567,0.0264900662251656,"1670248_C","158821","Turbinaria","Turbinaria_sp.",151.74225,-24.02064,"a"
"263","AU18_0071","1163943_C",8,60,1009,0.0594648166501487,"1163943_C","158710","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"264","AU18_0237","2783544_C",8,74,1189,0.0622371740958789,"2783544_C","158733","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"265","AU18_0064","1029753_C",8,22,1753,0.0125499144324016,"1029753_C","158704","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"266","AU18_0064","93539_C",8,30,1753,0.0171135196805476,"93539_C","158704","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"267","AU18_0064","255526_C",8,38,1753,0.0216771249286937,"255526_C","158704","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"268","AU18_0067","90920_C",8,55,1291,0.0426026336173509,"90920_C","158706","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"269","AU18_0067","1150766_C",8,63,1291,0.0487993803253292,"1150766_C","158706","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"270","AU18_0748","C78c",8,47,5331,0.00881635715625586,"C78c","158805","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"271","AU18_0748","1645836_C",8,55,5331,0.0103170136934909,"1645836_C","158805","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"272","AU18_0744","2885794_C",8,27,3954,0.00682852807283763,"2885794_C","158802","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"273","AU18_0065","2885773_C",8,53,1050,0.0504761904761905,"2885773_C","158705","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"274","AU18_0065","C3tv",8,61,1050,0.0580952380952381,"C3tv","158705","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"275","AU18_0234","C3",8,29,802,0.0361596009975062,"C3","158732","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"276","AU18_0319","909_D",8,51,7529,0.00677380794262186,"909_D","158748","Turbinaria","Turbinaria_mesenterina",153.62861,-28.60497,"a"
"277","AU18_0747","D1id",8,33,8322,0.00396539293439077,"D1id","158804","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"278","AU18_0747","2175598_D",8,41,8322,0.0049267003124249,"2175598_D","158804","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"279","AU18_0747","D17al",8,49,8322,0.00588800769045902,"D17al","158804","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"280","AU18_0747","D17l",8,57,8322,0.00684931506849315,"D17l","158804","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"281","AU18_0242","1633580_C",8,68,979,0.0694586312563841,"1633580_C","158735","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"282","AU18_0390","1626763_C",8,105,760,0.138157894736842,"1626763_C","158756","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"283","AU18_0390","C79b",8,113,760,0.148684210526316,"C79b","158756","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"284","AU18_0390","C35.1",8,121,760,0.159210526315789,"C35.1","158756","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"285","AU18_0390","C1au",8,129,760,0.169736842105263,"C1au","158756","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"286","AU18_0390","2175412_C",8,137,760,0.180263157894737,"2175412_C","158756","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"287","AU18_0390","21721_C",8,145,760,0.190789473684211,"21721_C","158756","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"288","AU18_neg12","C3gk",8,149,1256,0.118630573248408,"C3gk","158855","NoData","NoData",999,999,"a"
"289","AU18_neg12","C79b",8,157,1256,0.125,"C79b","158855","NoData","NoData",999,999,"a"
"290","AU18_neg12","C15bb",8,165,1256,0.131369426751592,"C15bb","158855","NoData","NoData",999,999,"a"
"291","AU18_neg12","7528_C",8,173,1256,0.137738853503185,"7528_C","158855","NoData","NoData",999,999,"a"
"292","AU18_neg12","2885781_C",8,181,1256,0.144108280254777,"2885781_C","158855","NoData","NoData",999,999,"a"
"293","AU18_neg12","2239488_C",8,189,1256,0.150477707006369,"2239488_C","158855","NoData","NoData",999,999,"a"
"294","AU18_neg12","73441_G",8,197,1256,0.156847133757962,"73441_G","158855","NoData","NoData",999,999,"a"
"295","AU18_0352","1328437_C",8,94,921,0.102062975027144,"1328437_C","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"296","AU18_0484","C79",8,21,41,0.51219512195122,"C79","158771","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"297","AU18_1128","1645568_C",9,35,470,0.074468085106383,"1645568_C","158849","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"298","AU18_1129","D1d",9,17,3086,0.00550874918988982,"D1d","158850","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"299","AU18_0332","172931_D",9,100,1159,0.086281276962899,"172931_D","158750","Turbinaria","Turbinaria_patula",153.55168,-27.39137,"a"
"300","AU18_0108","1626916_C",9,25,2128,0.0117481203007519,"1626916_C","158715","Turbinaria","Turbinaria_patula",153.38793,-29.92353,"a"
"301","AU18_0485","C21",9,78,1322,0.0590015128593041,"C21","158772","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"302","AU18_0485","C78c",9,87,1322,0.0658093797276853,"C78c","158772","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"303","AU18_0895","2282558_C",9,37,3075,0.0120325203252033,"2282558_C","158809","Turbinaria","Turbinaria_mesenterina",152.71016,-24.11193,"a"
"304","AU18_0895","19245_D",9,46,3075,0.0149593495934959,"19245_D","158809","Turbinaria","Turbinaria_mesenterina",152.71016,-24.11193,"a"
"305","AU18_1010","C1bh",9,77,2567,0.0299961044020257,"C1bh","158821","Turbinaria","Turbinaria_sp.",151.74225,-24.02064,"a"
"306","AU18_1010","D1af",9,86,2567,0.0335021425788859,"D1af","158821","Turbinaria","Turbinaria_sp.",151.74225,-24.02064,"a"
"307","AU18_1010","32528_D",9,95,2567,0.037008180755746,"32528_D","158821","Turbinaria","Turbinaria_sp.",151.74225,-24.02064,"a"
"308","AU18_1010","D1r",9,104,2567,0.0405142189326062,"D1r","158821","Turbinaria","Turbinaria_sp.",151.74225,-24.02064,"a"
"309","AU18_0071","2783481_C",9,69,1009,0.068384539147671,"2783481_C","158710","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"310","AU18_0071","2885740_C",9,78,1009,0.0773042616451933,"2885740_C","158710","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"311","AU18_0237","90920_C",9,83,1189,0.0698065601345669,"90920_C","158733","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"312","AU18_0237","91281_C",9,92,1189,0.0773759461732548,"91281_C","158733","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"313","AU18_0237","2885749_C",9,101,1189,0.0849453322119428,"2885749_C","158733","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"314","AU18_0237","22178_C",9,110,1189,0.0925147182506308,"22178_C","158733","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"315","AU18_0064","C3",9,47,1753,0.026811180832858,"C3","158704","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"316","AU18_0064","1491900_C",9,56,1753,0.0319452367370223,"1491900_C","158704","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"317","AU18_0064","1150766_C",9,65,1753,0.0370792926411865,"1150766_C","158704","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"318","AU18_0064","392267_C",9,74,1753,0.0422133485453508,"392267_C","158704","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"319","AU18_0067","C3mk",9,72,1291,0.0557707203718048,"C3mk","158706","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"320","AU18_0748","1611789_C",9,64,5331,0.0120052522978803,"1611789_C","158805","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"321","AU18_0748","2282565_C",9,73,5331,0.0136934909022697,"2282565_C","158805","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"322","AU18_0744","C21",9,36,3954,0.00910470409711684,"C21","158802","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"323","AU18_0744","1645719_C",9,45,3954,0.0113808801213961,"1645719_C","158802","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"324","AU18_0744","D17c",9,54,3954,0.0136570561456753,"D17c","158802","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"325","AU18_0468","C1b",9,59,6629,0.00890028661939961,"C1b","158764","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"326","AU18_0113","2885769_C",9,30,1139,0.0263388937664618,"2885769_C","158718","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"327","AU18_0234","2885735_C",9,38,802,0.0473815461346633,"2885735_C","158732","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"328","AU18_0319","D1ja",9,60,7529,0.00796918581484925,"D1ja","158748","Turbinaria","Turbinaria_mesenterina",153.62861,-28.60497,"a"
"329","AU18_0747","D17j",9,66,8322,0.00793078586878154,"D17j","158804","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"330","AU18_1121","C1n",9,9,5906,0.00152387402641382,"C1n","158843","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"331","AU18_1121","1147954_C",9,18,5906,0.00304774805282763,"1147954_C","158843","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"332","AU18_0586","C3.2",9,9,1983,0.00453857791225416,"C3.2","158776","Turbinaria","Turbinaria_reniformis",150.97526,-23.14819,"a"
"333","AU18_0242","C1ab",9,77,979,0.0786516853932584,"C1ab","158735","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"334","AU18_0390","C3",9,154,760,0.202631578947368,"C3","158756","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"335","AU18_0390","502804_C",9,163,760,0.214473684210526,"502804_C","158756","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"336","AU18_neg12","C42ae",9,206,1256,0.164012738853503,"C42ae","158855","NoData","NoData",999,999,"a"
"337","AU18_neg12","C8e",9,215,1256,0.171178343949045,"C8e","158855","NoData","NoData",999,999,"a"
"338","AU18_neg12","C15.8",9,224,1256,0.178343949044586,"C15.8","158855","NoData","NoData",999,999,"a"
"339","AU18_neg12","G3ai",9,233,1256,0.185509554140127,"G3ai","158855","NoData","NoData",999,999,"a"
"340","AU18_neg12","2885779_G",9,242,1256,0.192675159235669,"2885779_G","158855","NoData","NoData",999,999,"a"
"341","AU18_0352","1655376_C",9,103,921,0.111834961997828,"1655376_C","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"342","AU18_0352","93186_C",9,112,921,0.121606948968512,"93186_C","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"343","AU18_0743","C22ad",9,38,115,0.330434782608696,"C22ad","158801","Turbinaria","Turbinaria_patula",151.929,-23.43327,"a"
"344","AU18_0457","1670426_C",10,18,1798,0.0100111234705228,"1670426_C","158759","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"345","AU18_0737","1147954_C",10,34,1264,0.0268987341772152,"1147954_C","158799","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"346","AU18_0737","1630543_C",10,44,1264,0.0348101265822785,"1630543_C","158799","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
